tipo1;nombre_barra;Zona;clave_ds;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
G;CONCON________013;NORTE_DX;G_CONCONLIP;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;L.VILOS_______220;NORTE;G_CONDORES;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;PANIAHUE______013;NORTE_DX;G_CONDOR_CHEPICA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;MALLOCO_______013;NORTE_DX;G_CONDOR_PELVIN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,102;153,985;306,333;708,729;1292,254;1159,551;1082,232;1064,745;794,269;732,731;494,125;21,96;0,0;0,0;0,0;0,0;0,0
G;SAN_FRANCISCO_220;NORTE;G_CONEJO;0,0;0,0;0,0;0,0;0,0;0,0;1,04314050904385;14531,2936643222;72556,5222142068;93013,1463825324;89766,1604948524;89761,6344039689;89754,0571548145;89743,0447648034;89741,1453254008;89736,754960363;85331,6995819995;36178,7251760448;1331,05230155335;0,0;0,0;0,0;0,0;0,0
G;L.CONFLUENCIA_220;SUR;G_CONFL;-271,894068227831;-274,496482422334;-280,643011254299;-281,378301856959;-281,16966317863;-277,818687363345;-268,854496724773;-261,600764591191;-264,437910241133;-262,132435332739;-257,855843575402;-265,520531142408;-267,939264302811;-269,533620653501;-271,478309472765;-270,415856154818;-270,122233618153;-274,409089503261;69078,3087125142;71901,2871166714;71136,7890596424;72308,1584563627;72637,653609827;71040,5389347648
G;L.UNION_______013;SUR_DX;G_CONTRA;296,188;296,214;296,185;296,216;296,036;295,656;295,276;295,077;295,254;295,385;295,524;295,381;295,359;295,421;295,135;294,727;294,521;294,619;294,743;294,503;294,688;294,582;294,545;294,587
G;CONVENTOVIEJO_154;SUR;G_CONVIEJO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11394,342416855;14453,8636439542;14468,7311247211;14444,3872900524;14450,0889130505;14450,0811520217
G;ANDALIEN______013;SUR_DX;G_COPIULEMU;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CURICO________013;SUR_DX;G_CORDILLERILLA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;ESCUADRON_____015;SUR_DX;G_CORO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CHIRRE________023;SUR_DX;G_CORRA2;681,538;681,695;681,755;683,424;681,667;681,555;681,607;689,331;697,499;681,72;681,93;681,789;689,384;681,67;688,758;696,273;679,399;686,428;685,704;677,745;660,417;649,316;646,826;644,129
G;CHIRRE________023;SUR_DX;G_CORRA_SE;862,967;862,457;862,381;862,412;862,612;863,102;862,817;761,068;441,107;860,524;860,596;860,865;860,864;860,409;506,91;307,068;864,702;863,958;863,88;860,013;862,682;863,062;863,103;862,277
G;PALMAR________110;SUR;G_CORRENTOSO;2723,13929198643;2710,68305368431;2701,11967268274;2690,58395883541;2672,23366954341;2660,2609259641;2646,66784747359;2636,33891666725;2623,98433139317;2610,16505607958;2598,41578988831;2588,2942130704;2577,68298245809;2567,31891399747;2554,37691350264;2543,39983210312;2536,18908914019;2520,37491579363;2511,61169616011;2504,38324873301;2487,52911790344;2477,19385725613;2466,88813781506;2455,49302799421
G;PANQUEHUE_____013;NORTE_DX;G_CORTES;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CABRERO_______013;SUR_DX;G_CORTIJO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;508,054;3819,146;6904,369;8365,115;8683,836;8683,48;8683,954;8684,081;8169,481;5638,247;2241,182;81,038;0,0;0,0;0,0;0,0;0,0
G;CHAPIQUIÑA____013;NORTE;G_COSAPILLA;422,842;421,4;420,256;419,07;417,99;416,959;415,581;413,785;412,814;411,123;409,619;408,069;406,504;404,915;404,231;403,061;402,098;401,763;401,93;404,261;409,026;413,783;418,101;420,538
G;ELSALADO______023;NORTE_DX;G_COVADONGA;0,0;0,0;0,0;0,0;0,0;0,0;1,883;1212,035;5660,588;8597,706;8835,045;8823,645;8755,145;8705,383;8816,587;8601,256;7672,68;3634,932;206,896;0,0;0,0;0,0;0,0;0,0
G;PALPANA_______220;NORTE;G_COYA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;559,930865228413;1504,51179022508;1813,03493059453;3190,0138966423;5090,77228651791;10336,3686687751;14766,7110509419;20136,1415467258;20046,7831721068;19790,7609859973;5905,03179557729;216,908986531744;0,0;0,0;0,0;0,0;0,0
G;LIHUEIMO______013;NORTE_DX;G_CRUCERO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;222,878;1095,719;1315,72;1357,001;1055,92;1194,284;1172,369;1686,988;1572,787;1574,064;508,602;6,967;0,0;0,0;0,0;0,0;0,0
G;NPANQUEHUE____013;NORTE_DX;G_CRUZ_SOLAR;0,0;0,0;0,0;0,0;0,0;0,0;0,0;56,593;225,435;419,011;984,394;1231,878;2071,682;1688,102;1762,138;2202,846;898,877;508,443;21,344;0,0;0,0;0,0;0,0;0,0
G;C.DOMINADOR___220;NORTE;G_CSP_DOMINADOR;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CTIGRE________220;NORTE;G_CTIGRE;0,0;0,0;0,0;0,0;2162,866;1701,572;0,0;0,0;0,0;0,0;1795,811;45911,193;88173,247;89692,179;143954,228;134906,424;76107,176;20699,967;0,0;0,0;0,0;0,0;0,0;0,0
G;TEN___________220;NORTE;G_CTM3TG_TEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;TEN___________220;NORTE;G_CTM3TV_TEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;MOCHO_________023;SUR;G_CUMBRES;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;MOLINA________013;SUR_DX;G_CUMPEO;5160,818;5170,52;5164,268;5176,645;5195,879;5220,714;5083,335;5113,152;5166,438;5145,998;5127,568;4885,734;4847,238;4944,328;5080,701;5137,385;5161,009;5165,158;5121,042;4986,297;5042,008;5097,757;5088,639;4977,278
G;CURACAUTIN____013;SUR_DX;G_CURACAU;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CURACAVI______012;NORTE_DX;G_CURACAVI;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,184;133,533;302,909;723,069;1584,622;1851,113;1491,392;1065,163;723,29;774,35;346,345;18,508;0,0;0,0;0,0;0,0;0,0
G;PLACILLA______013;NORTE_DX;G_CURAU;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;RAUQUEN_______013;SUR_DX;G_CURICURA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,193;329,255;812,281;750,727;2566,009;3251,974;3846,09;6015,458;7027,765;5560,052;1880,411;74,689;0,0;0,0;0,0;0,0;0,0
G;CURILLINQUE___154;SUR;G_CURIL;42984,905;43595,902;39309,059;35330,758;36740,732;36604,218;35033,642;35752,272;15444,789;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;L.UNION_______013;SUR_DX;G_CURILEUFU;82,932;81,912;82,38;82,536;82,38;82,296;83,136;83,7;82,068;80,316;80,52;78,984;79,572;82,716;83,16;83,508;81,768;80,256;79,416;82,764;81,144;80,868;81,204;81,864
G;L.UNION_______013;SUR_DX;G_CURILEUFU_II;39,0;38,952;38,916;38,712;38,736;38,628;38,28;38,136;38,46;38,364;38,904;38,94;38,964;38,916;38,76;38,664;38,484;38,28;38,844;38,904;39,012;39,3;38,904;38,568
G;LA_CEBADA_____220;NORTE;G_CURUROS;36774,1037487888;34433,7403837957;37439,8534516789;20926,6387997243;8680,54502366008;10854,7738506704;7813,49322382488;1829,84467430989;237,506685412865;54,3328352039677;8621,24519573742;18711,3997226636;21804,8021957681;55389,1375654782;65386,8876493146;64059,4469699162;78981,2814102183;107284,121679758;107671,42832691;106125,339116955;98169,9318713825;76250,5272021241;86021,9413901251;75684,9309103372
G;ILLAPEL_______023;NORTE_DX;G_CUZCUZ;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,827;147,024;134,656;0,0;0,0;0,0;0,0;0,0;215,373;1391,711;379,028;10,232;0,0;0,0;0,0;0,0;0,0
G;COCHARCAS2____013;SUR_DX;G_DADINCO;0,0;0,0;0,0;0,0;0,0;29,969;822,201;2194,206;2358,518;1694,971;0,0;807,002;2153,899;2122,732;2169,546;2218,929;2111,132;1119,826;49,316;0,0;0,0;0,0;0,0;0,0
G;PLASCASAS_____013;SUR_DX;G_DAGOBERTO;0,0;0,0;0,001;0,002;0,002;0,002;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;D.ALMAGRO_____023;NORTE_DX;G_DALMAGROSOLAR;0,0;0,0;0,0;0,0;0,0;0,0;6,567;1185,485;6025,419;7056,319;7042,251;7046,47;6947,751;6923,797;7026,979;7108,589;6926,918;4123,515;150,819;0,0;0,0;0,0;0,0;0,0
G;ILLAPA________220;NORTE;G_DALMAGRO_SUR;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29253,1142511081;80715,891360317;71416,1615331561;100539,158926363;43485,7822664775;12203,0187823351;12195,7737667727;12196,0551713639;12215,1403033946;12152,8066781141;65042,7572799064;3808,21335707217;0,0;0,0;0,0;0,0;0,0
G;COLACO________013;SUR_DX;G_DANISCO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;ISLADMAIPO____013;SUR_DX;G_DARLIN_SOLAR;0,0;0,0;0,0;0,0;0,0;0,0;0,0;193,95;683,295;1204,887;1819,368;3316,206;4849,956;3942,372;2368,609;2196,31;2493,551;1459,403;70,992;0,0;0,0;0,0;0,0;0,0
G;DONA_CARMEN___220;NORTE;G_DCARMEN;-100,899791671046;-101,362229816512;-108,453175862069;-103,4859530992;-102,915533876801;-102,240510590861;-100,560959621815;929,478433237011;3632,18737653235;7339,11290000956;13991,2633392802;21727,4190613756;15329,6306782715;7611,87087490674;11136,8581704068;8595,08641215191;6792,2696127135;4306,13641917928;237,777311106501;-98,0468116353671;-98,2916607240391;-99,4207171369629;-99,6945923807369;-100,68862079614
G;DEGAÑ_________013;SUR_DX;G_DEGAN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;762,53;238,928;0,0;0,0;93,306;0,0;0,0;11,118;4,184;3,505;47,111;0,808;0,0;0,0;0,0;0,0
G;DEGAÑ_________013;SUR_DX;G_DEGAN2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;ANDES_SNG_____220;NORTE;G_DELDESIERTO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;DEUCO_________013;SUR_DX;G_DEUCO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;ANCOA_________220;SUR;G_DIGUA_CH;21541,353;21537,286;21533,875;21532,227;21528,278;21518,95;19212,254;9129,209;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;102,002;12913,015;21511,27;21506,096;21501,16;21499,789;21491,403;21494,374
G;ELAVELLANO____023;SUR_DX;G_DIUTO;3041,145;3041,913;3042,913;3043,054;3044,44;3046,054;3047,262;3049,543;3048,273;3044,988;3044,773;3040,751;3031,939;3027,263;3023,155;3020,287;3018,338;3018,786;3017,924;3013,697;3018,235;3016,392;3018,049;3017,537
G;PUNITAQUI_____013;NORTE_DX;G_DIVISADERO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,096;192,43;415,881;783,165;1179,511;1680,111;1929,301;1686,666;1423,515;1162,813;542,852;39,823;0,0;0,0;0,0;0,0;0,0
G;PURI__________220;NORTE;G_DOMEYKO;0,0;0,0;0,0;0,0;0,0;0,0;50,584;37488,3608705168;106634,514;142715,707;148412,12545649;144520,812535572;142891,684;129996,566442049;143229,934;140208,609470109;140755,023;72536,4192671333;3147,054;0,0;0,0;0,0;0,0;0,0
G;CHONCHI_______013;SUR_DX;G_DONGO;1032,999;1054,644;1078,765;1116,475;1149,135;1182,393;1200,318;1194,944;1195,322;1185,16;1176,846;1173,738;1162,696;1153,554;1146,599;1133,344;1119,194;1112,103;1101,358;1088,731;1074,817;1064,203;1046,238;1032,14
G;GORBEA________013;SUR_DX;G_DONGUIL;228,351;228,52;228,648;228,987;229,2;229,423;229,68;229,936;230,144;233,006;233,158;233,423;233,592;233,838;231,484;231,628;231,875;232,109;234,726;234,929;235,07;235,234;235,356;232,967
G;LOMIRANDA_____013;SUR_DX;G_DONIHUE;0,0;0,0;0,0;0,0;0,0;0,0;72,812;503,782;2148,259;2369,532;3492,458;2895,726;3072,788;2283,041;3329,169;5006,224;1587,036;44,803;0,0;0,0;0,0;0,0;0,0;0,0
G;STA.ROSA______023;NORTE_DX;G_DON_ANDRONICO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,624;454,764;1326,754;1019,548;1474,078;1449,369;1737,723;1261,645;1758,924;1657,658;550,805;15,931;0,0;0,0;0,0;0,0;0,0
G;ELMANZANO_____015;SUR_DX;G_DON_EUGENIO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,278;814,576;1302,148;787,667;1392,579;1693,166;1060,336;893,042;1811,587;1637,534;609,793;14,727;0,0;0,0;0,0;0,0;0,0
G;LIHUEIMO______013;NORTE_DX;G_DON_JORGE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1466,231;1570,449;1870,958;2544,055;2469,669;804,462;29,724;0,0;0,0;0,0;0,0;0,0
G;PELEQUEN______013;SUR_DX;G_DON_MARIANO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,21;92,607;272,69;666,405;735,26;712,434;668,247;497,238;466,9;1324,804;537,933;13,793;0,0;0,0;0,0;0,0;0,0
G;L.COLORADAS___013;SUR_DX;G_DON_PEDRO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CURICO2_______013;SUR_DX;G_DOSAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;TAP_PALACIOS__023;SUR;G_DOS_VALLES;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;DUQUECO_______023;SUR_DX;G_DUQUECO_SOLAR;0,0;0,0;0,0;0,0;0,0;0,0;0,0;248,662;2383,206;4815,595;6470,466;6928,55;6975,515;6895,376;6860,282;6071,057;6364,297;2370,647;81,164;0,0;0,0;0,0;0,0;0,0
G;LAUTARO_______013;SUR_DX;G_EAGON;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;TAP_PUTAGAN___066;SUR;G_EANCOA;8530,781;8493,822;8487,907;8485,27;8515,704;8555,122;8549,858;8221,509;8509,329;8384,072;8481,676;8485,697;8483,043;7992,405;7601,29;6946,543;7402,25;8379,229;8377,124;8463,303;8446,315;8497,348;8523,396;8429,712
G;POLPAICO______023;NORTE_DX;G_EATT;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,575;55,259;54,77;115,56;355,606;386,148;407,267;163,748;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;LASARAÑAS_____013;NORTE_DX;G_ECLIPSE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;50,367;1206,591;3527,422;4597,723;5730,804;5258,98;5694,277;5066,93;5254,163;3536,861;1613,799;62,982;0,0;0,0;0,0;0,0;0,0
G;P.VARAS_______013;SUR_DX;G_ELCANELO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;MELIPULLI_____023;SUR_DX;G_ELCANELO_2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;P.ALTO________013;NORTE_DX;G_ELLANO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;SAN_BERNARDO__013;NORTE_DX;G_ELNOGAL;2,08;1,992;1,997;2,037;1,842;1,894;2,303;1,974;9,294;7,585;5,557;2,029;2,457;0,007;0,174;0,105;0,724;0,061;2,25;4,337;3,762;3,664;4,98;5,154
G;LAPALMA_______013;SUR_DX;G_ELPASO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;280,442;449,046;782,162;1441,498;3513,612;4188,261;3985,573;4448,464;4977,565;3266,026;1009,517;14,269;0,0;0,0;0,0;0,0;0,0
G;LONGAVI_______013;SUR_DX;G_ELPITIO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;88,393;528,981;686,167;1626,502;2063,717;2113,027;2300,8;2356,322;2363,377;2081,373;757,5;17,134;0,0;0,0;0,0;0,0;0,0
G;RANGUILI______013;SUR_DX;G_ELRANGUIL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;53,282;308,669;438,434;876,61;989,011;1231,16;1380,721;1117,862;1439,574;1179,156;267,413;6,828;0,0;0,0;0,0;0,0;0,0
G;CURACAUTIN____013;SUR_DX;G_EL_AGRIO;1774,824;1729,233;1690,186;1686,476;1681,918;1680,234;1709,552;1860,562;1903,712;1895,021;1888,188;1897,895;1837,881;1853,861;1785,548;1859,776;1802,012;1804,239;1911,476;2010,885;2016,214;2023,628;1936,659;1855,461
G;MELIPULLI_____023;SUR_DX;G_EL_ALERCE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;PICOLTUE______023;SUR_DX;G_EL_ATAJO;745,207;743,872;742,585;743,628;746,089;744,532;748,195;745,668;754,799;751,321;744,507;742,348;740,292;735,678;739,182;738,507;738,581;742,026;747,924;781,259;737,476;737,982;748,001;751,05
G;PICOLTUE______023;SUR_DX;G_EL_BRINCO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;L.CABRAS______013;SUR_DX;G_EL_CASTAÑO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;150,622;2501,002;4928,092;2740,073;4612,405;5392,074;4167,103;3239,312;5489,268;5143,297;2020,439;65,543;0,0;0,0;0,0;0,0;0,0
G;TENO__________013;SUR_DX;G_EL_CEREZO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;HUALTE________013;SUR_DX;G_EL_CERNICALO_I;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,661;605,634;1329,475;1232,255;1292,565;1230,322;1223,679;1259,588;1293,23;1181,481;467,634;15,098;0,0;0,0;0,0;0,0;0,0
G;HUALTE________013;SUR_DX;G_EL_CERNICALO_II;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,666;522,881;1227,407;1123,101;1198,837;1143,719;1136,733;1168,615;1200,272;1126,301;498,732;16,997;0,0;0,0;0,0;0,0;0,0
G;PASO_HONDO____013;SUR_DX;G_EL_CHUCAO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;60,314;287,629;1276,406;1674,473;2085,136;1958,945;1940,082;2112,831;2169,44;1615,269;570,773;31,093;0,0;0,0;0,0;0,0;0,0
G;QUINTA________013;SUR_DX;G_EL_CONDOR;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,806;94,017;87,891;151,99;284,931;596,851;499,137;572,7;790,497;476,31;196,942;7,601;0,0;0,0;0,0;0,0;0,0
G;ELMANZANO_____015;SUR_DX;G_EL_ESTERO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,201;630,176;1164,987;856,039;1271,377;1519,499;1232,627;1137,707;1453,114;1325,027;473,445;10,518;0,0;0,0;0,0;0,0;0,0
G;QUEREO________023;NORTE_DX;G_EL_FARO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;Y.BUENAS______013;SUR_DX;G_EL_FLAMENCO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;322,62;429,376;619,005;828,697;1008,042;1007,996;1005,59;1006,951;1006,677;1006,82;925,325;61,608;0,0;0,0;0,0;0,0;0,0
G;CATEMU________013;NORTE_DX;G_EL_HUASO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;PANGUE________013;SUR;G_EL_MIRADOR;2228,502;2214,425;2199,846;2197,431;2178,688;2166,875;2163,479;2148,938;2136,369;2134,866;2114,673;2108,848;2106,834;2095,179;2096,459;2100,965;2116,084;2138,594;2133,035;2131,38;2126,042;2122,551;2107,223;2094,951
G;MOCHO_________023;SUR;G_EL_MOCHO;5251,521;5228,125;5247,84;5296,683;5317,312;5286,015;5300,365;5280,534;5299,669;5299,218;5227,951;5204,48;5230,746;5221,527;5255,674;4170,87;4249,623;5934,27;5280,421;5410,612;5353,873;5325,51;5336,853;5316,394
G;VALPARAISO____013;NORTE_DX;G_EL_MOLLE;2003,729;2002,002;2017,584;2026,049;2025,53;2023,209;2028,113;2029,771;1532,533;1423,547;1425,689;1547,792;1564,256;1562,781;1547,487;1519,409;1521,309;1527,96;1601,137;1902,251;1895,984;1875,56;1890,412;1897,088
G;ELMONTE_______013;NORTE_DX;G_EL_MONTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,124;151,384;273,894;871,568;1517,058;1412,49;1083,257;775,292;430,362;622,055;334,484;20,096;0,0;0,0;0,0;0,0;0,0
G;NEGRETE_______023;SUR_DX;G_EL_NOGAL;2895,029;2295,366;4054,177;6495,528;4683,536;5988,915;7217,47;5853,234;4044,558;6033,297;3469,111;8450,794;7689,749;4958,811;7785,364;8466,504;8029,656;8090,67;6687,996;4986,176;7881,872;5500,237;7862,743;8306,243
G;ELPAICO_______013;NORTE_DX;G_EL_PAICO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,98;61,536;111,244;107,67;65,774;39,383;9,007;7,987;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;EL_PASO_______220;SUR;G_EL_PASO;5063,819;-154,004;-167,180499998505;-167,888;1254,28845779825;5937,906;-149,618;-155,409;-161,902;12529,049;9486,213;-149,514;-157,165499998409;-157,103;-158,988;-160,131499998439;-164,88;-167,069;4713,112;6161,64850987314;6185,024;6180,222;6181,66250959752;161,692710830295
G;DON_HECTOR____220;NORTE;G_EL_PELICANO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5030,65355968351;27843,626094884;72083,8505872567;87783,7990743852;78010,7146128258;82778,3062505455;83936,4254372548;79342,4976922961;78776,7838822983;71742,7407188925;31280,5541848774;618,842280636198;0,0;0,0;0,0;0,0;0,0
G;ELSALVADOR____012;NORTE;G_EL_PILAR;0,0;0,0;0,0;0,0;0,0;0,0;77,379;565,584;1137,664;1548,167;1823,12;1961,08;1924,377;1787,497;1533,947;1138,298;588,59;81,999;0,0;0,0;0,0;0,0;0,0;0,0
G;CHOLGUAN______013;SUR;G_EL_PINAR;6139,25805805379;6168,90340174262;6164,86215338538;6164,27536875955;6167,43582459562;6088,30891119068;6167,99221782461;6171,40076848016;6174,09763141927;6149,14943730374;6141,91837200185;6166,7155906178;6161,75298701578;6163,68295267672;6161,26593882822;6161,19584381973;6147,76079800263;6158,01497884602;6157,38849383118;6165,92075396429;6148,46577911607;6128,9561507173;6116,96061173439;6134,73658085416
G;TRESESQUINAS__013;SUR_DX;G_EL_PIUQUEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;63,132;283,579;748,768;1344,001;1830,86;2108,815;2207,698;2191,442;2243,003;1950,418;643,927;28,358;0,0;0,0;0,0;0,0;0,0
G;BOLLENAR______013;NORTE_DX;G_EL_QUELTEHUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,324;72,467;197,095;956,519;944,746;814,817;648,899;461,345;430,937;200,138;106,002;11,748;0,0;0,0;0,0;0,0;0,0
G;CABILDO_______023;NORTE_DX;G_EL_QUEMADO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;44,238;186,812;360,32;939,373;1735,792;2061,122;2090,365;2071,783;2292,538;1405,135;549,675;22,499;0,0;0,0;0,0;0,0;0,0
G;ELMANZANO_____015;SUR_DX;G_EL_QUEULE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,293;1027,299;2039,472;2157,307;2774,043;3578,902;3495,513;1628,663;3576,296;3509,114;2167,423;228,969;0,0;0,0;0,0;0,0;0,0
